2023-11-04 21:48:16.744 [main] INFO  [BasicApplication] - 启动成功！
2023-11-04 21:48:17.673 [http-nio-8089-exec-2] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-04 21:48:17.674 [http-nio-8089-exec-2] INFO  [org.springframework.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-04 21:48:17.675 [http-nio-8089-exec-2] INFO  [org.springframework.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-04 21:55:21.611 [SpringApplicationShutdownHook] INFO  [com.alibaba.druid.pool.DruidDataSource] - {dataSource-0} closing ...
2023-11-04 21:55:26.660 [main] INFO  [BasicApplication] - Starting BasicApplication using Java 11.0.0.1 on MS-WARELUWVOXZB with PID 8960 (D:\code\china\china-basic-manage\target\classes started by Administrator in D:\code\china)
2023-11-04 21:55:26.663 [main] INFO  [BasicApplication] - The following 1 profile is active: "dev"
2023-11-04 21:55:27.741 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] - Multiple Spring Data modules found, entering strict repository configuration mode
2023-11-04 21:55:27.744 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-11-04 21:55:27.766 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] - Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2023-11-04 21:55:28.392 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8089 (http)
2023-11-04 21:55:28.400 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8089"]
2023-11-04 21:55:28.402 [main] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 21:55:28.402 [main] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 21:55:28.522 [main] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 21:55:28.522 [main] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 1811 ms
2023-11-04 21:55:30.834 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8089"]
2023-11-04 21:55:30.861 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8089 (http) with context path ''
2023-11-04 21:55:31.158 [main] INFO  [BasicApplication] - Started BasicApplication in 5.063 seconds (JVM running for 6.042)
2023-11-04 21:55:31.163 [main] INFO  [BasicApplication] - 启动成功！
2023-11-04 21:55:32.829 [http-nio-8089-exec-1] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-04 21:55:32.830 [http-nio-8089-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-04 21:55:32.832 [http-nio-8089-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-04 22:07:20.412 [SpringApplicationShutdownHook] INFO  [com.alibaba.druid.pool.DruidDataSource] - {dataSource-0} closing ...
2023-11-04 22:07:26.472 [main] INFO  [BasicApplication] - Starting BasicApplication using Java 11.0.0.1 on MS-WARELUWVOXZB with PID 10276 (D:\code\china\china-basic-manage\target\classes started by Administrator in D:\code\china)
2023-11-04 22:07:26.475 [main] INFO  [BasicApplication] - The following 1 profile is active: "dev"
2023-11-04 22:07:27.795 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] - Multiple Spring Data modules found, entering strict repository configuration mode
2023-11-04 22:07:27.802 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-11-04 22:07:27.831 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2023-11-04 22:07:28.604 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8089 (http)
2023-11-04 22:07:28.615 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8089"]
2023-11-04 22:07:28.617 [main] INFO  [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 22:07:28.618 [main] INFO  [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 22:07:28.754 [main] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 22:07:28.754 [main] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 2222 ms
2023-11-04 22:07:31.099 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8089"]
2023-11-04 22:07:31.161 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8089 (http) with context path ''
2023-11-04 22:07:31.433 [main] INFO  [BasicApplication] - Started BasicApplication in 5.544 seconds (JVM running for 6.499)
2023-11-04 22:07:31.437 [main] INFO  [BasicApplication] - 启动成功！
2023-11-04 22:07:35.670 [http-nio-8089-exec-1] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-04 22:07:35.670 [http-nio-8089-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-04 22:07:35.673 [http-nio-8089-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] - Completed initialization in 2 ms
2023-11-04 22:08:20.509 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.510 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
